,state_name,route_link,route_name,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
1257,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:10:00,05h 30m,04:40:00,4.5,514,29
1258,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,FlixBus,A/C Seater (2+2),21:30:00,06h 20m,03:50:00,4.4,479,29
1259,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00:00,04h 45m,01:45:00,5,630,27
1260,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:30:00,04h 29m,01:59:00,4.4,500,20
1261,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30:00,05h 00m,02:30:00,4.3,522,34
1262,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:35:00,05h 00m,02:35:00,3.2,500,20
1263,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45:00,04h 30m,02:15:00,5,650,42
1264,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:50:00,04h 40m,02:30:00,4.6,500,30
1265,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,VE A/C Seater / Sleeper (2+1),21:50:00,05h 10m,03:00:00,4.5,522,37
1266,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),21:55:00,05h 10m,03:05:00,4.4,509,32
1267,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),22:00:00,05h 15m,03:15:00,4.1,372,36
1268,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:25:00,04h 25m,01:50:00,5,514,31
1269,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00:00,04h 50m,02:50:00,4.8,499,36
1270,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:10:00,05h 10m,03:20:00,4.5,514,29
1271,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00:00,05h 15m,03:15:00,4.4,350,26
1272,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00:00,05h 20m,03:20:00,4.7,499,37
1273,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),22:05:00,06h 05m,04:10:00,4.6,509,41
1274,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),17:00:00,04h 21m,21:21:00,3.5,989,31
1275,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),23:00:00,05h 35m,04:35:00,3.8,368,35
1276,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,VE A/C Sleeper (2+1),23:00:00,05h 15m,04:15:00,4.6,513,30
1277,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:00:00,05h 45m,04:45:00,4.5,500,22
1278,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00:00,05h 20m,04:20:00,3.8,499,34
1279,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Shiv Mohan Travels,AC Sleeper (2+1),18:20:00,06h 30m,00:50:00,4.3,729,24
1280,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),23:40:00,05h 25m,05:05:00,4.7,514,33
1281,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),23:15:00,0-19h 0-10m,05:05:00,3.4,428,2
1282,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:40:00,05h 00m,03:40:00,4.7,514,32
1283,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25:00,05h 15m,04:40:00,4.2,617,24
1284,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:55:00,05h 20m,04:15:00,4.7,554,19
1285,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:25:00,05h 15m,04:40:00,4.6,650,29
1286,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25:00,04h 50m,04:15:00,4.3,522,25
1287,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:25:00,05h 25m,04:50:00,4.2,650,29
1288,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00:00,04h 50m,03:50:00,5,512,21
1289,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30:00,05h 05m,04:35:00,5,617,35
1290,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30:00,04h 50m,04:20:00,4.6,570,25
1291,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30:00,05h 00m,04:30:00,4.6,522,32
1292,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40:00,05h 00m,04:40:00,4.5,570,23
1293,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),23:55:00,05h 15m,05:10:00,4.1,467,23
1294,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),15:30:00,04h 50m,20:20:00,2.4,599,40
1295,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Northern Travels,Bharat Benz A/C Sleeper (2+1),16:30:00,06h 00m,22:30:00,2.7,500,25
1296,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30:00,04h 00m,23:30:00,2.8,499,30
1297,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),17:30:00,05h 45m,23:15:00,2.3,509,35
1298,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),20:15:00,04h 30m,00:45:00,2.9,539,32
1299,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30:00,04h 00m,23:30:00,2.8,989,41
1300,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),17:35:00,04h 50m,22:25:00,2.4,599,39
1301,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,Electric A/C Seater (2+2),18:40:00,04h 55m,23:35:00,2.6,428,25
1302,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:00:00,06h 45m,03:45:00,2.4,944,29
1303,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),18:45:00,07h 05m,01:50:00,2.6,649,32
1304,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,RK Holiday,A/C Seater / Sleeper (2+2),19:10:00,05h 00m,00:10:00,2.8,537,37
1305,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),15:30:00,06h 00m,21:30:00,1,539,38
1306,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),22:30:00,06h 00m,04:30:00,2.4,539,38
1307,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:15:00,04h 30m,23:45:00,2.9,539,33
1308,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30:00,05h 00m,00:30:00,2.3,599,29
1309,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),17:00:00,06h 00m,23:00:00,2.4,539,39
1310,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30:00,06h 00m,02:30:00,2.4,530,36
1311,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:10:00,05h 05m,01:15:00,2.9,475,41
1312,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:30:00,04h 45m,01:15:00,2.7,550,35
1313,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),20:30:00,04h 50m,01:20:00,2.4,595,36
1314,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,DS Hari Travels,A/C Seater / Sleeper (2+2),21:00:00,05h 30m,02:30:00,2.4,499,48
1315,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,VE A/C Seater / Sleeper (2+2),21:00:00,05h 30m,02:30:00,2.6,522,63
1316,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Kartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),21:30:00,05h 45m,03:15:00,2.7,664,39
1317,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),22:30:00,04h 20m,02:50:00,2.4,585,40
1318,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,RK Holiday,A/C Seater / Sleeper (2+2),22:40:00,04h 40m,03:20:00,2.8,569,29
1319,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Awadh Travels,A/C Sleeper (2+2),21:10:00,05h 20m,02:30:00,3.8,764,44
1320,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Shub Yatra Holidays,A/C Sleeper (2+2),22:45:00,04h 45m,03:30:00,2.1,649,40
1321,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Ashok Bus Service,A/C Seater / Sleeper (2+2),23:35:00,06h 10m,05:45:00,2,649,41
1322,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),18:00:00,05h 30m,23:30:00,4.4,712,33
1323,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),18:00:00,05h 29m,23:29:00,3.6,699,24
1324,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),19:00:00,05h 20m,00:20:00,4.1,799,26
1325,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),17:00:00,04h 21m,21:21:00,3.5,1169,26
1326,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:00:00,05h 00m,00:00:00,4.5,700,39
1327,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:00:00,05h 15m,00:15:00,3.9,786,31
1328,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Shiv Mohan Travels,AC Sleeper (2+1),18:20:00,06h 30m,00:50:00,4.3,931,36
1329,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:00:00,04h 40m,23:40:00,4,1649,41
1330,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:15:00,05h 15m,00:30:00,3.9,786,33
1331,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:30:00,05h 15m,00:45:00,3.9,786,31
1332,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:30:00,05h 20m,00:50:00,4,1649,29
1333,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),19:40:00,04h 10m,23:50:00,3.5,849,31
1334,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),20:00:00,03h 59m,23:59:00,3.5,899,33
1335,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),20:00:00,05h 29m,01:29:00,3.6,699,24
1336,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:00:00,05h 15m,01:15:00,3.9,786,35
1337,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30:00,04h 40m,01:10:00,5,750,29
1338,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55:00,05h 10m,02:05:00,4,800,33
1339,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00:00,05h 45m,02:45:00,3.9,1064,29
1340,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:30:00,05h 00m,02:30:00,4.7,950,30
1341,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),21:45:00,05h 45m,03:30:00,4.1,799,30
1342,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:55:00,05h 10m,03:05:00,4.5,800,35
1343,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),22:00:00,04h 30m,02:30:00,4.2,699,33
1344,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00:00,04h 30m,02:30:00,4.5,700,20
1345,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00:00,05h 10m,03:10:00,4.9,712,34
1346,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30:00,05h 15m,03:45:00,4.8,712,33
1347,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),22:30:00,04h 06m,02:36:00,3.5,999,25
1348,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Kingfisher Busline Pvt Ltd,Volvo A/C Semi Sleeper (2+2),13:40:00,05h 20m,19:00:00,3.5,699,41
1349,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Heera Himachal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),18:30:00,06h 30m,01:00:00,1.7,1049,32
1350,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),18:45:00,04h 30m,23:15:00,2.6,699,39
1351,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),19:00:00,03h 20m,22:20:00,2.5,1199,49
1352,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Cab India Travels,Volvo A/C Semi Sleeper (2+2),19:20:00,05h 40m,01:00:00,2.8,849,41
1353,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),19:20:00,05h 00m,00:20:00,2.9,1699,32
1354,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),19:30:00,04h 56m,00:26:00,2.4,999,1
1355,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:30:00,05h 30m,01:00:00,2.6,699,39
1356,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30:00,06h 00m,01:30:00,2.3,1350,41
1357,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),19:30:00,04h 25m,23:55:00,2.4,999,29
1358,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Bye Bus,Bharat Benz A/C Semi Sleeper (2+2),20:00:00,05h 00m,01:00:00,2.4,1399,32
1359,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Bye Bus,Bharat Benz A/C Semi Sleeper (2+2),20:00:00,05h 00m,01:00:00,2.4,1399,41
1360,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),20:30:00,04h 40m,01:10:00,2.9,1699,20
1361,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Aarohi Travels,VE A/C Seater (2+2),21:00:00,06h 10m,03:10:00,2.9,1999,49
1362,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),20:30:00,05h 00m,01:30:00,2.3,1350,30
1363,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),21:00:00,06h 00m,03:00:00,2.5,1099,35
1364,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Bye Bus,Mercedes A/C Semi Sleeper (2+2),21:00:00,05h 00m,02:00:00,2.5,1399,30
1365,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),21:30:00,06h 35m,04:05:00,2.6,869,21
1366,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:30:00,04h 45m,02:15:00,2.9,719,31
1367,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),22:45:00,04h 30m,03:15:00,2.6,799,44
1368,hrtc,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Kartar Travels Private Limited,Volvo A/C Semi Sleeper (2+2),23:59:00,05h 01m,05:00:00,2.7,759,41
1369,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 751,Ordinary 3+2 Non AC Seater,13:25:00,15h 35m,05:00:00,3.8,809,37
1370,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 725,Ordinary 3+2 Non AC Seater,13:35:00,15h 25m,05:00:00,3.8,822,37
1371,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 724,Ordinary 3+2 Non AC Seater,14:20:00,15h 10m,05:30:00,3.8,827,37
1372,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 776,Ordinary 3+2 Non AC Seater,15:24:00,13h 36m,05:00:00,2.3,825,37
1373,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 801,Ordinary 3+2 Non AC Seater,15:45:00,16h 45m,08:30:00,3.8,809,36
1374,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 11,Himsuta AC Seater Volvo/Scania 2+2,16:00:00,13h 00m,05:00:00,3.3,1428,24
1375,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 754,Ordinary 3+2 Non AC Seater,16:15:00,16h 15m,08:30:00,3.6,816,37
1376,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 736,Himsuta AC Seater Volvo/Scania 2+2,17:00:00,13h 00m,06:00:00,4,1428,20
1377,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,18:00:00,13h 00m,07:00:00,4.5,1428,25
1378,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,20:00:00,13h 00m,09:00:00,3.5,1446,26
1379,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 701,Ordinary 3+2 Non AC Seater,21:30:00,13h 00m,10:30:00,4.1,820,37
1380,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,HRTC - 65,Himsuta AC Seater Volvo/Scania 2+2,22:30:00,12h 00m,10:30:00,3.9,1446,32
1381,hrtc,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),16:00:00,12h 20m,04:20:00,4.6,712,12
